market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
238708,"Will Vitality or Complexity win their ESL Pro League Season 14 matchup on September 7, 2021?","This is a market on whether Vitality or Complexity will win their Counter Strike Global Offensive best of three series in the ESL Pro League Season 14 on September 7, 2021, at 1:15 PM ET. This market will resolve to “Vitality” if Vitality wins the series, and “Complexity” if Complexity wins. If the match is postponed to a date on or before October 7, 2021, the same market conditions will apply. If the match is postponed to a date after October 7, 2021, or canceled altogether, the market will res",will-vitality-or-complexity-win-their-esl-pro-league-season-14-matchup-on-september-7-2021,True,True,,,4510.729982,5.41121,"[""64995947988781746832206475876760255253264063029489751023192339802106155590301"", ""111963895784459650509538900374587966297036973684562649760702312309447293246885""]",0x27e52ddd415419c9d15e7d91176f127e041f65250fd3fe0071737601ba7720b0,strike
238709,"Will forZe or ENCE eSports win their ESL Pro League Season 14 matchup on September 8, 2021?","This is a market on whether forZe or ENCE eSports will win their Counter Strike Global Offensive best of three series in the ESL Pro League Season 14 on September 8, 2021, at 10:00 AM ET. This market will resolve to “forZe” if forZe wins the series, and “ENCE” if ENCE eSports wins. If the match is postponed to a date on or before October 8, 2021, the same market conditions will apply. If the match is postponed to a date after October 8, 2021, or canceled altogether, the market will resolve 45-55",will-forze-or-ence-esports-win-their-esl-pro-league-season-14-matchup-on-september-8-2021,True,True,,,3193.209582,0.001744,"[""29259848208280930250258219832965184734549112768637161931595433185322062782765"", ""15412946171776943098081844232594845248202349935761245269569255784203343963579""]",0x2d06a7ea0a8531c98e31dd996f5b28985c548484497d892c255d9a173af91257,strike
238809,"Will FaZe Clan or Complexity win their Fall BLAST Premier matchup on September 24, 2021?","This is a market on whether FaZe Clan or Complexity will win their Counter Strike Global Offensive best of three series in the Fall BLAST Premier Group Stage on September 24, 2021, at 1:30 PM ET. This market will resolve to “FaZe” if FaZe Clan wins the series, and “Complexity” if Complexity wins. If the match is postponed to a date on or before October 24, 2021, the same market conditions will apply. If the match is postponed to a date after October 24, 2021, or canceled altogether, the market w",will-faze-clan-or-complexity-win-their-fall-blast-premier-matchup-on-september-24-2021,True,True,,,4251.554828,9.052164,"[""82078070711115217943161803946481296490699494030175119215316460940407667724530"", ""43333018742999867396076130520145862008266636715087823176561485094521510595053""]",0xd2e0e80320563ef584304f94fe3c26a2a8a777f1de95e33f4578f56204b4298f,strike
238917,Will a team from China win the 2021 LoL Worlds?,"This is a market on whether a team from China will win the 2021 League of Legends World Championship. The competition runs from October 11, 2021, to November 6, 2021, and you can find more information on its process at this address : https://liquipedia.net/leagueoflegends/World_Championship/2021
The Chinese teams qualified for the event are currently Edward Gaming, FunPlus Phoenix, Royal Never Give Up and LNG Esports, although the latter starts from the play-in stage.
If a Chinese team wins the ",will-a-team-from-china-win-the-2021-lol-worlds,True,True,,,98792.607083,16.391226,"[""21996944736080480878498584940737562494993188047043781856557000200949636120522"", ""28723275129184549217934941100862307639407635063164169189532336810301498226884""]",0x30e79f439aa1ace36c32a128f29694be5bb2f3cd242f2bd150aaefb53e8dc5d5,china
238982,Who will win the Warriors v. Lakers game on October 12th?,"If the Warriors win, the market will resolve to “Warriors.” If the Lakers win, the market will resolve to “Lakers.” If the game is not completed by November 1, 2021, the market will resolve 50-50. ",who-will-win-the-warriors-v-lakers-game-on-october-12th,True,True,,,51575.04029,77.958412,"[""60848474733247084176961565774518178837892134164714804022902746354038487044449"", ""108294439310798605588591093333952105762812897670431868692542752974627478588027""]",0x42b4d992bb901b1280b35e99d5f9fb01038548a90f931e13d46b60ae4be4d635,war
238983,Will a team from China win Dota 2 The International 10?,"This is a market on whether a team from China will win The International 10. The competition runs from October 7, 2021 to October 17, 2021, and you can find more information on its process at this address : https://www.dota2.com/esports/ti10/schedule. The Chinese teams qualified for the event are currently Team Aster, Elephant, PSG.LGD, Invictus Gaming, Vici Gaming. If a Chinese team wins The International 10, the market will resolve “Yes.” Otherwise, the market will resolve “No.” If the finals ",will-a-team-from-china-win-dota-2-the-international-10,True,True,,,27351.479234,165.644883,"[""13394370049957841023225913797031429910251636412046261188690325697836004887872"", ""16117261838745413100916141678174971552139441343220913834431313345686488562996""]",0x742060a1171d1ad56e45780f093b6281f69f0ddd079a3167b0c1012722fb8332,china
238989,Will the Warriors or Lakers win their season opener?,"This market will to resolve to “Warriors” if the Warriors win or “Lakers” if the Lakers win. If the match is not completed by November 19, 2021, the market will resolve to 50/50.",will-the-warriors-or-lakers-win-their-season-opener,True,True,,,163884.88522,66.82617,"[""96444116685942704916505163826091120282900836064047225470635780400575520172454"", ""92229221828512757943692543745399174114576793844577941819697563430925444830516""]",0x06c5208fb320a6c67b2a2fc79582553a74f4e4304dac9eab116d71d6bcb75420,war
239018,Will the winner of the 2021 FIDE Chess.com Grand Swiss Tournament represent the United States/Russia?,"This market shall resolve to ""Yes"" if the Winner of the 2021 FIDE Chess.com Grand Swiss Tournament that will take place in Raga, Latvia from October 25th 2021 to November 7th 2021 is registered with FIDE as being from the United States or Russia. If the winner is registered to any other country, this market will resolve ""No"". If the event is canceled, the market will resolve 50-50. Official complete player list with country designations can be found here: https://www.fide.com/docs/regulations/Gr",will-the-winner-of-the-2021-fide-chesscom-grand-swiss-tournament-represent-the-united-states-or-russia,True,True,,,18400.766238,0.000119,"[""12617987375900741538461384120290941674545065870813374371388665423189477761422"", ""59100443951081747602834908696758255671666727909328863066997254983694374799672""]",0x1717f57ffd124745006174fd1a7de6f31ca1bbf8d32e88554d78581e8fbeb723,russia
239044,(In-Game Trading) Who will win the Clippers v. Warriors game on October 21st?,"If the LA Clippers win, the market will resolve to “Clippers.” 

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the game is not completed by November 21, 2021, the market will resolve 45-55 favoring “Warriors.”
",who-will-win-the-clippers-v-warriors-game-on-october-21st,True,True,,,71499.54495,325.553141,"[""39772877452737666152191735972830297919457841474748382138579192180744087634259"", ""101432077548267720862737835766134215826325790292208350381274266531240144276457""]",0xcf3c490242ee04bc4b801741af0b1d72ea78c1b12e283546abeb6486680c33cc,war
239091,Will the Warriors beat the Thunder by more than 9.5 points in their October 26th matchup?,"In the upcoming NBA game:

If the Golden State Warriors win by over 9.5 points, the market will resolve to “Yes”.

If the Oklahoma City Thunder lose by less than 9.5 points or win, the market will resolve “No.” 

If the game is not completed by November 3, 2021, the market will resolve 50-50.",will-the-warriors-beat-the-thunder-by-more-than-9pt5-points-in-their-october-26th-matchup,True,True,,,13591.069098,100.000019,"[""17013100819583350657500848736678142322194386525122001521334863912193811357917"", ""84518657212160811731773983115033862035042685131710064955567338993115414473912""]",0x8cc88fe7da7ce1797af0bea3d6413c50bc930296ca343c4b571d31334048941d,war
239116,Will the Warriors beat the Grizzlies by more than 5.5 points in their October 28th matchup?,"In the upcoming NBA game:

If the Golden State Warriors win by over 5.5 points, the market will resolve to “Yes”.

If the Memphis Grizzlies lose by less than 5.5 points or win, the market will resolve “No.” 

If the game is not completed by November 3, 2021, the market will resolve 50-50.",will-the-warriors-beat-the-grizzlies-by-more-than-5pt5-points-in-their-october-28th-matchup,True,True,,,221478.158153,443.979917,"[""55561356683403373975148577608156857995877220254055996350874301294747576922247"", ""20550790232786995163866258431076628237162346422114610999158438547562717838901""]",0xd02ee881aa97019a97136c5d25521f494e58897355c68638b67f2d2ffe877e43,war
239158,Will the Warriors beat the Thunder by more than 12.5 points in their October 30th matchup?,"In the upcoming NBA game:

If the Golden State Warriors win by over 12.5 points, the market will resolve to “Yes”.

If the Oklahoma City Thunder lose by less than 12.5 points or win, the market will resolve “No.” 

If the game is not completed by November 6, 2021, the market will resolve 50-50.",will-the-warriors-beat-the-thunder-by-more-than-12pt5-points-in-their-october-30th-matchup,True,True,,,4454.804848,439.000871,"[""19936348088376831005617688960934617800681284804250602052836153277126067660666"", ""101966325459232354268913709366073696064269284155735308081311337616498356369562""]",0xd3d75c98820837a852d41dbd658394d9052201d357773dbed074cdda013e1ba0,war
239224,NBA: Will the Warriors beat the Hornets by more than 5.5 points in their November 3rd matchup?,"In the upcoming NBA game:

If the Golden State Warriors win by over 5.5 points, the market will resolve to “Yes”.

If the Charlotte Hornets lose by less than 5.5 points or win, the market will resolve “No.” 

If the game is not completed by November 6, 2021, the market will resolve 50-50.",nba-will-the-warriors-beat-the-hornets-by-more-than-5pt5-points-in-their-november-3rd-matchup,True,True,,,44066.78716,2325.491741,"[""38581584578072963061018045343141481579831152110887363326463585398428432614901"", ""106470191870454114091321592729270750499379916027686111983302821081934020866818""]",0x767e234eba6a95d4a959b9d172b5b511bd2e887e487ea9f803155d8571c9df26,war
